,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
898,New Construction Plan,,Multi-Family (2-4 Unit),Residence 6,San Leandro,CA,94578,749950,4.0,3.5,Bishops Ridge,1678.0,,,,447.0,,Active,,,http://www.redfin.com/CA/San-Leandro/Bishops-Ridge/Residence-6/home/169478539,NewHomeSource.com,Plan-111550870,N,Y,37.701473,-122.1072173
899,Redfin Data,,Single Family Residential,2271 Washington Ave,San Leandro,CA,94577,799000,3.0,1.0,San Leandro,1000.0,6453.0,,1.0,799.0,,Pre On-Market,,,http://www.redfin.com/CA/San-Leandro/2271-Washington-Ave-94577/home/170376260,Coming Soon,48793,N,Y,37.71602120000001,-122.1510321
900,MLS Listing,,Vacant Land,0 Fairview Ave,Richmond,CA,94805,849000,,,Richmond,,252500.0,,19.0,,,Active,,,http://www.redfin.com/CA/Richmond/Fairview-Ave-94805/home/23124551,Bridge MLS,40891474,N,Y,37.940123,-122.305681
901,MLS Listing,,Single Family Residential,731 Pennsylvania Ave,Richmond,CA,94801,499000,4.0,2.0,Iron Triangle,1330.0,5000.0,2002.0,1.0,375.0,,Active,,,http://www.redfin.com/CA/Richmond/731-Pennsylvania-Ave-94801/home/1520824,Bridge MLS,40893091,N,Y,37.9427911,-122.3619167
902,MLS Listing,,Single Family Residential,261 S 42Nd St,Richmond,CA,94804,450000,3.0,1.5,Richmond,1082.0,3700.0,1967.0,1.0,416.0,,Active,,,http://www.redfin.com/CA/Richmond/261-S-42nd-St-94804/home/1156034,Bridge MLS,40893066,N,Y,37.9282971,-122.3302154
903,MLS Listing,,Single Family Residential,3631 Chanslor Ave,Richmond,CA,94805,489950,4.0,2.0,Richmond,1528.0,5000.0,1950.0,1.0,321.0,,Active,,,http://www.redfin.com/CA/Richmond/3631-Chanslor-Ave-94805/home/1165266,Bridge MLS,40893064,N,Y,37.9325939,-122.334865
904,MLS Listing,,Condo/Co-op,5306 Ridgeview Cir #4,El Sobrante,CA,94803,252000,1.0,1.0,El Sobrante,611.0,,1978.0,1.0,412.0,441.0,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/El-Sobrante/5306-Ridgeview-Cir-94803/unit-4/home/1132079,Bridge MLS,40892875,N,Y,37.959885,-122.2852582
905,MLS Listing,,Single Family Residential,2641 Yuba St,El Cerrito,CA,94530,899000,4.0,3.5,El Cerrito,8360.0,,1955.0,2.0,108.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/El-Cerrito/2641-Yuba-St-94530/home/1133854,San Francisco MLS,493919,N,Y,37.9379259,-122.3182143
906,MLS Listing,,Townhouse,2600 Giant Rd #33,San Pablo,CA,94806,340000,2.0,2.0,San Pablo,1121.0,1528.0,1984.0,2.0,303.0,345.0,Active,,,http://www.redfin.com/CA/San-Pablo/2600-Giant-Rd-94806/unit-33/home/598756,Bridge MLS,40892869,N,Y,37.969199,-122.3548471
907,MLS Listing,,Single Family Residential,,Richmond,CA,94801,799000,3.0,2.0,Point Richmond,2028.0,4400.0,1954.0,2.0,394.0,,Active,,,http://www.redfin.com/CA/Richmond/Undisclosed-address-94801/home/837962,Bridge MLS,40892818,N,Y,37.9235892,-122.3867929
908,MLS Listing,,Condo/Co-op,215 Marina Lakes Dr,Richmond,CA,94804,499000,2.0,2.0,Marina Bay,1007.0,2124.0,1992.0,2.0,496.0,419.0,Active,,,http://www.redfin.com/CA/Richmond/215-Marina-Lakes-Dr-94804/home/2109754,Bridge MLS,40892814,N,Y,37.9343128,-122.3563438
909,MLS Listing,,Single Family Residential,1328 Pelican Way,Point Richmond,CA,94801,1995000,4.0,4.0,Contra Costa,3416.0,5663.0,2006.0,5.0,584.0,108.0,Active,,,http://www.redfin.com/CA/Richmond/1328-Pelican-Way-94801/home/12114776,BAREIS,22001084,N,Y,37.9102315,-122.380685
910,MLS Listing,,Single Family Residential,3918 Center Ave,Richmond,CA,94804,399000,2.0,1.0,Walls Harbor Ctr,804.0,5000.0,1943.0,5.0,496.0,,Active,,,http://www.redfin.com/CA/Richmond/3918-Center-Ave-94804/home/1351081,Bridge MLS,40892726,N,Y,37.93,-122.3322967
911,MLS Listing,,Single Family Residential,6094 Ralston Ave,Richmond,CA,94805,799000,4.0,3.0,Richmond Heights,2541.0,6000.0,1963.0,5.0,314.0,,Active,January-25-2020 02:00 PM,January-25-2020 05:00 PM,http://www.redfin.com/CA/Richmond/6094-Ralston-Ave-94805/home/1803896,Bridge MLS,40892701,N,Y,37.9457933,-122.3200079
912,MLS Listing,,Multi-Family (2-4 Unit),1636 4th St,RICHMOND,CA,94801,679000,7.0,,RICHMOND,2020.0,5000.0,1943.0,5.0,336.0,,Active,,,http://www.redfin.com/CA/Richmond/1636-4th-St-94801/home/1097226,MLSListings,ML81779454,N,Y,37.956874,-122.3649269
913,MLS Listing,,Single Family Residential,5308 Woodgate Ct,Richmond,CA,94803,849000,4.0,3.0,Carriage Hills S,3137.0,20125.0,1990.0,5.0,271.0,65.0,Active,,,http://www.redfin.com/CA/Richmond/5308-Woodgate-Ct-94803/home/1128602,Bridge MLS,40892662,N,Y,37.9590865,-122.2462898
914,MLS Listing,,Single Family Residential,547 S 17th St,Richmond,CA,94804,499000,3.0,2.0,Coronado,1294.0,4750.0,1961.0,6.0,386.0,,Active,,,http://www.redfin.com/CA/Richmond/547-S-17th-St-94804/home/1816557,Bridge MLS,40892596,N,Y,37.9241885,-122.35328390000002
915,MLS Listing,,Condo/Co-op,51 Schooner Ct,Richmond,CA,94804,379000,1.0,1.0,Contra Costa,732.0,2143.0,1986.0,6.0,518.0,423.0,Active,January-25-2020 02:00 AM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Richmond/51-Schooner-Ct-94804/home/12129415,BAREIS,22000610,N,Y,37.916828,-122.35183700000002
916,MLS Listing,,Single Family Residential,1849 Carlson Blvd,Richmond,CA,94804,719900,3.0,1.0,Richmond Annex,1315.0,4784.0,1941.0,6.0,547.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Richmond/1849-Carlson-Blvd-94804/home/1148352,Bridge MLS,40892512,N,Y,37.909117,-122.312634
917,MLS Listing,,Single Family Residential,1330 26Th St,Richmond,CA,94806,619900,3.0,2.0,Ne Richmond,1330.0,5200.0,1906.0,6.0,466.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Richmond/1330-26th-St-94806/home/1192979,Bridge MLS,40892484,N,Y,37.953292,-122.343455
918,MLS Listing,,Single Family Residential,1243 Battery,Richmond,CA,94801,544900,3.0,3.0,Richmond Flats,1748.0,2500.0,2019.0,7.0,312.0,,Active,,,http://www.redfin.com/CA/Richmond/1243-Battery-St-94801/home/23401146,Bridge MLS,40892465,N,Y,37.95142,-122.370937
919,MLS Listing,,Condo/Co-op,20 6Th St Unit B,Richmond,CA,94801,299000,2.0,1.5,Richmond,903.0,,2005.0,7.0,331.0,260.0,Active,,,http://www.redfin.com/CA/Richmond/20-6th-St-94801/unit-B/home/161044549,Bridge MLS,40892405,N,Y,37.931661,-122.363583
920,MLS Listing,,Single Family Residential,,Richmond,CA,94801,300000,2.0,1.0,North Richmond,834.0,7500.0,1906.0,7.0,360.0,,Active,,,http://www.redfin.com/CA/Richmond/Undisclosed-address-94801/home/1587048,Bridge MLS,40892384,N,Y,37.9585472,-122.362625
921,MLS Listing,,Vacant Land,125 Lawson Rd,Kensington,CA,94707,775000,,,Kensington,,6300.0,,8.0,,,Active,,,http://www.redfin.com/CA/Kensington/125-Lawson-Rd-94707/home/170296936,Bridge MLS,40892340,N,Y,37.9168253,-122.2805979
922,MLS Listing,,Single Family Residential,956 Wilson Ave,Richmond,CA,94805,465000,2.0,1.0,Ne Richmond,732.0,2500.0,1953.0,8.0,635.0,,Active,January-26-2020 01:30 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Richmond/956-Wilson-Ave-94805/home/706732,Bridge MLS,40892339,N,Y,37.9462635,-122.3309793
923,MLS Listing,,Multi-Family (2-4 Unit),1622 Monterey St,Richmond,CA,94804,555000,2.0,2.0,Richmond,1250.0,4900.0,1944.0,8.0,444.0,,Active,,,http://www.redfin.com/CA/Richmond/1622-Monterey-St-94804/unit-1624/home/743147,Bridge MLS,40892338,N,Y,37.9083958,-122.3186429
924,MLS Listing,,Single Family Residential,850 Yuba St,Richmond,CA,94805,499000,3.0,1.0,Richmond View,1080.0,5750.0,1947.0,8.0,462.0,,Active,,,http://www.redfin.com/CA/Richmond/850-Yuba-St-94805/home/1463107,Bridge MLS,40892336,N,Y,37.9468959,-122.3222886
925,MLS Listing,,Single Family Residential,1901 Francisco Way,Richmond,CA,94805,649000,4.0,2.0,E Richmond Hgts,1445.0,5554.0,1953.0,8.0,449.0,,Active,,,http://www.redfin.com/CA/Richmond/1901-Francisco-Way-94805/home/1166179,Bridge MLS,40892294,N,Y,37.939436,-122.312859
926,MLS Listing,,Multi-Family (2-4 Unit),2819 Virginia Ave,Richmond,CA,94804,830000,8.0,4.0,Richmond,3085.0,5000.0,1960.0,9.0,269.0,,Active,,,http://www.redfin.com/CA/Richmond/2819-Virginia-Ave-94804/home/632356,Bridge MLS,40892198,N,Y,37.9267561,-122.3422595
927,MLS Listing,,Single Family Residential,740 5th St,Richmond,CA,94801,425000,3.0,3.0,North Richmond,1507.0,2500.0,1924.0,9.0,282.0,,Active,,,http://www.redfin.com/CA/Richmond/740-5th-St-94801/home/1688339,Bridge MLS,40892185,N,Y,37.943409,-122.364073
928,MLS Listing,,Single Family Residential,270 S 22nd St,Richmond,CA,94804,399000,2.0,1.0,Coronado,893.0,5000.0,1948.0,11.0,447.0,,Active,,,http://www.redfin.com/CA/Richmond/270-S-22nd-St-94804/home/1449613,Bridge MLS,40892122,N,Y,37.9282113,-122.3484138
929,MLS Listing,,Condo/Co-op,1400 Pinnacle Ct #112,Richmond,CA,94801,699000,2.0,2.0,Brickyard Landng,1463.0,,2001.0,12.0,478.0,648.0,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Richmond/1400-Pinnacle-Ct-94801/unit-112/home/23310442,Bridge MLS,40892038,N,Y,37.9139428,-122.3786072
930,MLS Listing,,Single Family Residential,68 Sea Isle Dr,Richmond,CA,94804,868000,3.0,3.0,Marina Bay,1510.0,3149.0,1996.0,13.0,575.0,200.0,Active,,,http://www.redfin.com/CA/Richmond/68-Sea-Isle-Dr-94804/home/1239972,Bridge MLS,40891893,N,Y,37.9108201,-122.3382302
931,MLS Listing,,Single Family Residential,4724 Castilla Ave,Richmond,CA,94804,429000,3.0,1.5,Richmond,1186.0,3000.0,1957.0,14.0,362.0,,Active,,,http://www.redfin.com/CA/Richmond/4724-Castilla-Ave-94804/home/1287950,Bridge MLS,40891838,N,Y,37.924497,-122.32483899999998
932,MLS Listing,,Single Family Residential,846 31St St,Richmond,CA,94804,528000,4.0,2.0,Ne Richmond,1505.0,5000.0,1941.0,14.0,351.0,,Active,,,http://www.redfin.com/CA/Richmond/846-31st-St-94804/home/1223063,Bridge MLS,40891783,N,Y,37.9445391,-122.3369904
933,MLS Listing,,Single Family Residential,1525 Latitudes Way,Richmond,CA,94804,778990,2.0,2.5,Marina Bay,1713.0,,2019.0,14.0,455.0,155.0,Active,,,http://www.redfin.com/CA/Richmond/1525-Latitudes-Way-94804/home/168832028,Bridge MLS,40891758,N,Y,37.920715,-122.355477
934,MLS Listing,,Condo/Co-op,1564 Seawind Dr Lot 60,Richmond,CA,94804,697990,3.0,3.0,Marina Bay,1803.0,,2019.0,14.0,387.0,378.0,Active,,,http://www.redfin.com/CA/Richmond/1564-Seawind-Dr-94804/unit-60/home/170231294,Bridge MLS,40891755,N,Y,37.9209523,-122.3542559
935,MLS Listing,,Single Family Residential,2311 Carlson Blvd,Richmond,CA,94804,799000,3.0,3.0,Richmond Annex,1725.0,5000.0,1922.0,18.0,463.0,,Active,,,http://www.redfin.com/CA/Richmond/2311-Carlson-Blvd-94804/home/1933936,Bridge MLS,40891538,N,Y,37.9074015,-122.3086478
936,MLS Listing,,Single Family Residential,460 31St St,Richmond,CA,94804,495000,2.0,1.0,Ne Richmond,897.0,2500.0,1961.0,20.0,552.0,,Active,January-25-2020 01:30 PM,January-25-2020 03:30 PM,http://www.redfin.com/CA/Richmond/460-31st-St-94804/home/1416393,Bridge MLS,40891395,N,Y,37.9368413,-122.3387948
937,MLS Listing,,Single Family Residential,5524 Plumas Ave,Richmond,CA,94804,465000,1.0,1.0,Richmond Annex,550.0,1750.0,1946.0,20.0,845.0,,Active,,,http://www.redfin.com/CA/Richmond/5524-Plumas-Ave-94804/home/1559474,Bridge MLS,40891389,N,Y,37.9077644,-122.3136194
938,MLS Listing,,Townhouse,1522 Nevin Plz,Richmond,CA,94801,499990,3.0,3.5,Richmond,1613.0,1027.0,2003.0,21.0,310.0,285.0,Active,,,http://www.redfin.com/CA/Richmond/1522-Nevin-Plz-94801/home/17169913,Bridge MLS,40891326,N,Y,37.936686,-122.354677
939,MLS Listing,,Multi-Family (2-4 Unit),410 22nd St,Richmond,CA,94801,998000,4.0,2.0,Ne Richmond,1854.0,5350.0,1922.0,32.0,538.0,,Active,,,http://www.redfin.com/CA/Richmond/410-22nd-St-94801/unit-418/home/1658543,Bridge MLS,40891093,N,Y,37.9370776,-122.3483548
940,MLS Listing,,Single Family Residential,27 Waterline Pl,Point Richmond,CA,94801,930000,2.0,2.5,Contra Costa,2076.0,,2019.0,33.0,448.0,467.0,Active,,,http://www.redfin.com/CA/Richmond/27-Waterline-Pl-94801/home/170149869,BAREIS,21930621,N,Y,37.908897,-122.374557
941,MLS Listing,,Single Family Residential,3033 Rheem Ave,Richmond,CA,94804,650000,4.0,4.0,Andrade,2146.0,2500.0,1950.0,33.0,303.0,,Active,,,http://www.redfin.com/CA/Richmond/3033-Rheem-Ave-94804/home/1750133,Bridge MLS,40891041,N,Y,37.950105,-122.33718799999998
942,MLS Listing,,Vacant Land,0 W Barrett Ave,Richmond,CA,94801,299000,,,Contra Costa,,6050.0,,36.0,,,Active,,,http://www.redfin.com/CA/Richmond/W-Barrett-Ave-94801/home/45115285,BAREIS,21930361,N,Y,37.938217,-122.368851
943,MLS Listing,,Single Family Residential,5715 Bayview Ave,Richmond,CA,94804,599900,2.0,1.0,Richmond Annex,1287.0,5000.0,1901.0,42.0,466.0,,Active,,,http://www.redfin.com/CA/Richmond/5715-Bayview-Ave-94804/home/1054976,Bridge MLS,40890605,N,Y,37.9158469,-122.314937
944,MLS Listing,,Single Family Residential,339 S 29th St,Richmond,CA,94804,489000,4.0,2.0,South Richmond,1204.0,2730.0,1971.0,42.0,406.0,,Active,,,http://www.redfin.com/CA/Richmond/339-S-29th-St-94804/home/1871846,Bridge MLS,40890603,N,Y,37.9271513,-122.3423038
945,MLS Listing,,Single Family Residential,5518 San Pablo Dam Rd,El Sobrante,CA,94801,525000,3.0,2.0,El Sobrante,1482.0,8400.0,1983.0,42.0,354.0,,Active,,,http://www.redfin.com/CA/El-Sobrante/5518-San-Pablo-Dam-Rd-94803/home/1131718,Bridge MLS,40890599,N,Y,37.958367,-122.280995
946,MLS Listing,,Single Family Residential,69 Seagull Dr,Richmond,CA,94804,900000,4.0,2.5,Breakers,1955.0,3530.0,1991.0,42.0,460.0,115.0,Active,,,http://www.redfin.com/CA/Richmond/69-Seagull-Dr-94804/home/1953587,Bridge MLS,40890551,N,Y,37.910788200000006,-122.3412411
947,MLS Listing,,Condo/Co-op,1608 Northshore Dr,Richmond,CA,94801,763900,3.0,2.5,Richmond,1973.0,2500.0,2006.0,48.0,387.0,332.0,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Richmond/1608-Northshore-Dr-94804/home/12124201,Bridge MLS,40890215,N,Y,37.917038,-122.352968
948,MLS Listing,,Single Family Residential,509 Tremont Ave,Point Richmond,CA,94801,799000,3.0,2.0,Point Richmond,1118.0,4500.0,1935.0,51.0,715.0,,Active,,,http://www.redfin.com/CA/Richmond/509-Tremont-Ave-94801/home/1344110,Bridge MLS,40890012,N,Y,37.9272315,-122.3907761
949,MLS Listing,,Single Family Residential,4660 Canyon Rd,El Sobrante,CA,94803,515000,3.0,1.5,Canyon Park,1535.0,6300.0,1949.0,51.0,336.0,,Active,,,http://www.redfin.com/CA/El-Sobrante/4660-Canyon-Rd-94803/home/1546576,Bridge MLS,40890002,N,Y,37.9639462,-122.29868190000002
950,MLS Listing,,Townhouse,804 Commodore Dr,Richmond,CA,94801,715000,2.0,2.5,Marina Bay,1257.0,1300.0,1990.0,63.0,569.0,422.0,Active,,,http://www.redfin.com/CA/Richmond/804-Commodore-Dr-94804/home/1405563,Bridge MLS,40889432,N,Y,37.913276,-122.346987
951,MLS Listing,,Single Family Residential,3827 Wall Ave,Richmond,CA,94804,421950,2.0,1.0,Richmond,1552.0,5000.0,1906.0,64.0,272.0,,Active,,,http://www.redfin.com/CA/Richmond/3827-Wall-Ave-94804/home/1155824,Bridge MLS,40889313,N,Y,37.9282044,-122.3331823
952,MLS Listing,,Vacant Land,00 Mcbryde,Richmond,CA,94801,225000,,,Richmond,,4000.0,,67.0,,,Active,,,http://www.redfin.com/CA/Richmond/McBryde-Ave-94805/home/23119892,Bridge MLS,40889194,N,Y,37.950826,-122.317719
953,MLS Listing,,Single Family Residential,607 Mclaughlin St,Richmond,CA,94805,600000,3.0,1.5,Richmond View,1579.0,5050.0,1963.0,68.0,380.0,,Active,,,http://www.redfin.com/CA/Richmond/607-McLaughlin-St-94805/home/1093411,Bridge MLS,40889039,N,Y,37.9375496,-122.3252557
954,MLS Listing,,Single Family Residential,676 McLaughlin St,Richmond,CA,94805,559000,2.0,1.5,Richmond View,1084.0,6000.0,1936.0,69.0,516.0,,Active,,,http://www.redfin.com/CA/Richmond/676-McLaughlin-St-94805/home/1574961,Bridge MLS,40888923,N,Y,37.9399745,-122.3258314
955,MLS Listing,,Vacant Land,S 8Th St,Richmond,CA,94804,67000,,,Santa Fe,,2500.0,,70.0,,,Active,,,http://www.redfin.com/CA/Richmond/S-8th-St-94804/home/23406883,Bridge MLS,40888814,N,Y,37.929201,-122.362142
956,MLS Listing,,Single Family Residential,615 39th St,Richmond,CA,94805,575000,2.0,1.0,Ne Richmond,1226.0,5000.0,1927.0,74.0,469.0,,Active,,,http://www.redfin.com/CA/Richmond/615-39th-St-94805/home/1943291,Bridge MLS,40888600,N,Y,37.938393700000006,-122.3315882
957,MLS Listing,,Condo/Co-op,1301 Quarry Ct #411,Richmond,CA,94801,550000,1.0,1.0,Brickyard Landng,864.0,,1988.0,75.0,637.0,599.0,Active,,,http://www.redfin.com/CA/Richmond/1301-Quarry-Ct-94801/unit-411/home/614328,Bridge MLS,40888452,N,Y,37.9132079,-122.380574
958,MLS Listing,,Condo/Co-op,2004 Northshore Dr,Richmond,CA,94804,680000,3.0,3.5,Marina Bay,1786.0,2500.0,2010.0,82.0,381.0,294.0,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Richmond/2004-Northshore-Dr-94804/home/12124274,Bridge MLS,40887872,N,Y,37.916021,-122.353081
959,MLS Listing,,Single Family Residential,228 15TH St,Richmond,CA,94801,495500,3.0,1.5,Richmond,1847.0,5650.0,1910.0,82.0,268.0,,Active,,,http://www.redfin.com/CA/Richmond/228-15th-St-94801/home/1601889,Bridge MLS,40887780,N,Y,37.9346208,-122.3550105
960,MLS Listing,,Single Family Residential,2754 Jo Ann,Richmond,CA,94806,495000,3.0,2.0,Hilltop/College,1145.0,5980.0,1958.0,84.0,432.0,,Active,,,http://www.redfin.com/CA/Richmond/2754-Jo-Ann-Dr-94806/home/944363,Bridge MLS,40887478,N,Y,37.9697015,-122.3280013
961,MLS Listing,,Single Family Residential,35 11th St,Richmond,CA,94801,450000,2.0,1.0,South Richmond,1036.0,5650.0,1913.0,86.0,434.0,,Active,,,http://www.redfin.com/CA/Richmond/35-11th-St-94801/home/1449658,Bridge MLS,40887333,N,Y,37.9319902,-122.3592495
962,MLS Listing,,Vacant Land,0 Knobcone Dr,Richmond,CA,94803,549000,,,Contra Costa,,,,87.0,,,Active,,,http://www.redfin.com/CA/Richmond/Knobcone-Dr-94803/home/23401423,BAREIS,21927745,N,Y,37.953855,-122.281922
963,MLS Listing,,Single Family Residential,484 Western Dr,Richmond,CA,94801,1180000,3.0,3.0,Contra Costa,2466.0,5998.0,1992.0,89.0,479.0,,Active,,,http://www.redfin.com/CA/Richmond/484-Western-Dr-94801/home/744075,BAREIS,21927640,N,Y,37.9269294,-122.3913956
964,MLS Listing,,Condo/Co-op,1200 Brickyard Way #306,Richmond,CA,94801,649000,2.0,2.0,Brickyard Landng,1369.0,,1985.0,98.0,474.0,645.0,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Richmond/1200-Brickyard-Way-94801/unit-306/home/1112342,Bridge MLS,40886130,N,Y,37.9127654,-122.3798121
965,MLS Listing,,Single Family Residential,566 4Th St,Richmond,CA,94801,389000,2.0,1.0,Central Richmond,674.0,5400.0,1942.0,101.0,577.0,,Active,,,http://www.redfin.com/CA/Richmond/566-4th-St-94801/home/1702644,Bridge MLS,40885786,N,Y,37.9397601,-122.3654028
966,MLS Listing,,Multi-Family (2-4 Unit),147 S 12th St,Richmond,CA,94804,499000,2.0,2.0,Richmond,1160.0,5885.0,1956.0,105.0,430.0,,Active,,,http://www.redfin.com/CA/Richmond/147-S-12th-St-94804/unit-151/home/1533255,Bridge MLS,40885247,N,Y,37.929835,-122.358322
967,MLS Listing,,Single Family Residential,4344 Overend Ave,Richmond,CA,94804,494500,3.0,2.0,South Richmond,1363.0,5000.0,1963.0,107.0,363.0,,Active,,,http://www.redfin.com/CA/Richmond/4344-Overend-Ave-94804/home/1881353,Bridge MLS,40884993,N,Y,37.9260938,-122.3283113
968,MLS Listing,,Single Family Residential,,El Sobrante,CA,94803,1650000,3.0,3.0,El Sobrante City,1925.0,41818.0,1992.0,111.0,857.0,,Active,,,http://www.redfin.com/CA/El-Sobrante/Undisclosed-address-94803/home/1124189,Bridge MLS,40884538,N,Y,37.96378350000001,-122.2946066
969,MLS Listing,,Vacant Land,5809 N Arlington Blvd,San Pablo,CA,94806,225000,,,San Pablo,,6080.0,,113.0,,,Active,,,http://www.redfin.com/CA/San-Pablo/5809-N-Arlington-Blvd-94806/home/23388994,Bridge MLS,40884344,N,Y,37.954997,-122.322457
970,MLS Listing,,Single Family Residential,619 2nd St,Richmond,CA,94801,540000,4.0,2.0,North Richmond,1657.0,3800.0,1908.0,117.0,326.0,,Active,,,http://www.redfin.com/CA/Richmond/619-2nd-St-94801/home/1891850,Bridge MLS,40883966,N,Y,37.9407589,-122.3678043
971,MLS Listing,,Single Family Residential,2108 Costa Ave,Richmond,CA,94801,429000,3.0,2.0,Richmond,1144.0,5000.0,1994.0,121.0,375.0,,Active,,,http://www.redfin.com/CA/Richmond/2108-Costa-Ave-94806/home/1177621,Bridge MLS,40883330,N,Y,37.95012979999999,-122.3490337
972,MLS Listing,,Condo/Co-op,5 Waterline Pl,Point Richmond,CA,94801,896331,2.0,2.5,Point Richmond,2076.0,,2019.0,133.0,432.0,500.0,Active,,,http://www.redfin.com/CA/Richmond/5-Waterline-Pl-94801/home/168985421,Bridge MLS,40881724,N,Y,37.9090209,-122.3746598
973,MLS Listing,,Condo/Co-op,1532 Chanslor Ave Unit Q,Richmond,CA,94801,297000,2.0,1.0,Richmond,816.0,,1981.0,140.0,364.0,277.0,Active,,,http://www.redfin.com/CA/Richmond/1532-Chanslor-Ave-94801/unit-Q/home/816790,Bridge MLS,40880642,N,Y,37.9322182,-122.3545457
974,MLS Listing,,Condo/Co-op,146 W Bissell Ave,Richmond,CA,94801,178888,2.0,1.5,Atchison Village,781.0,781.0,1942.0,144.0,229.0,391.0,Active,,,http://www.redfin.com/CA/Richmond/146-W-Bissell-Ave-94801/home/762160,Bridge MLS,40880287,N,Y,37.93339260000001,-122.3708586
975,MLS Listing,,Single Family Residential,400 Golden Gate Ave,Richmond,CA,94801,995000,3.0,2.5,Contra Costa,1670.0,5001.0,1979.0,145.0,596.0,,Active,,,http://www.redfin.com/CA/Richmond/400-Golden-Gate-Ave-94801/home/1804262,BAREIS,21922781,N,Y,37.9272447,-122.3894041
976,MLS Listing,,Vacant Land,S 26Th St,Richmond,CA,94804,139000,,,Richmond,,2500.0,,151.0,,,Active,,,http://www.redfin.com/CA/Richmond/S-26th-St-94804/home/23426520,Bridge MLS,40879615,N,Y,37.925908,-122.344402
977,MLS Listing,,Vacant Land,S 43rd St,Richmond,CA,94804,135000,,,Richmond,,2500.0,,162.0,,,Active,,,http://www.redfin.com/CA/Richmond/S-43rd-St-94804/home/23362287,Bridge MLS,40878077,N,Y,37.920921,-122.329595
978,MLS Listing,,Condo/Co-op,238 Marina Lakes Dr,Richmond,CA,94804,419000,2.0,1.0,Marina Bay,847.0,2124.0,1992.0,168.0,495.0,450.0,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Richmond/238-Marina-Lakes-Dr-94804/home/12122175,Bridge MLS,40877468,N,Y,37.9121222,-122.3426416
979,MLS Listing,,Multi-Family (2-4 Unit),495 Key Blvd,Richmond,CA,94805,615000,2.0,2.0,Richmond,1764.0,5000.0,1939.0,169.0,349.0,,Active,,,http://www.redfin.com/CA/Richmond/495-Key-Blvd-94805/home/1518547,Bridge MLS,40877276,N,Y,37.935539,-122.32335
980,MLS Listing,,Vacant Land,521 Market Ave,Richmond,CA,94801,150000,,,Richmond,,5000.0,,173.0,,,Active,,,http://www.redfin.com/CA/Richmond/521-Market-Ave-94801/home/108286572,Bridge MLS,40876904,N,Y,37.95891,-122.363506
981,MLS Listing,,Vacant Land,E Scenic,Richmond,CA,94801,199000,,,Richmond,,13908.0,,174.0,,,Active,,,http://www.redfin.com/CA/Richmond/E-Scenic-Ave-94801/home/23106607,Bridge MLS,40876780,N,Y,37.921939,-122.38243500000002
982,MLS Listing,,Condo/Co-op,5812 El Dorado St #6,El Cerrito,CA,94530,830855,3.0,3.0,El Cerrito,1347.0,1347.0,2018.0,195.0,617.0,249.0,Active,,,http://www.redfin.com/CA/El-Cerrito/5812-El-Dorado-St-94530/unit-6/home/167227017,Bridge MLS,40873737,N,Y,37.902789,-122.306832
983,MLS Listing,,Single Family Residential,762 7th St,Richmond,CA,94801,359950,3.0,2.0,Richmond,1050.0,2700.0,1917.0,204.0,343.0,,Active,,,http://www.redfin.com/CA/Richmond/762-7th-St-94801/home/1284755,Bridge MLS,40872670,N,Y,37.9437932,-122.3624037
984,MLS Listing,,Vacant Land,1260 York St,RICHMOND,CA,94801,275000,,,RICHMOND,,2500.0,,209.0,,,Active,,,http://www.redfin.com/CA/Richmond/1260-York-St-94801/home/23388156,MLSListings,ML81758420,N,Y,37.951688,-122.368596
